filename,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_sum,feature_class
page-8-image-8.jpg,0.10671256454389,0.1118760757315,0.070567986230638,0.10499139414802,0.10728628800918,0.063109581181871,0.10728628800918,0.077452667814115,0.0447504302926,0.072862880091797,0.063683304647161,0.017211703958692,0.038439472174413,0.036718301778543,0.0080321285140564,0.02180149168101,0.0051635111876077,0,0.0091795754446358,0.018359150889272,0.0028686173264487,0.016064257028113,0.037292025243833,0.012621916236374,0.063109581181871,0.082042455536433,0.051061388410787,0.10556511761331,0.16523235800344,0.11072862880092,0.42111302352267,1,3.1531841652324,999
qbe.gif,1,0.034382095361661,0.00032435939020435,0.0094064223159261,0.0223807979241,0.0051897502432696,0.0071359065844956,0.025948751216348,0.00097307817061304,0.019461563412261,0.0019461563412261,0.11449886474213,0.010379500486539,0.033733376581252,0.0058384690236782,0.0223807979241,0.0087577035355174,0.0068115471942913,0.016542328900422,0.019137204022056,0,0.029192345118391,0.0042166720726565,0.0094064223159261,0.016217969510217,0.019461563412261,0.0061628284138826,0.017839766461239,0.010379500486539,0.027570548167369,0.012001297437561,0.018488485241648,1.5361660720078,999
rear-left (2).jpg,0.23109243697479,0.17647058823529,0.056722689075631,0.014705882352941,0.050420168067227,0,0.10084033613445,0.25840336134454,0.13235294117647,0.33193277310924,0.34663865546219,0.21428571428571,0.72268907563025,0.73949579831933,0.48949579831933,0.9453781512605,1,0.60294117647059,0.86764705882353,0.90336134453782,0.4936974789916,0.71848739495798,0.53151260504202,0.27941176470588,0.47058823529412,0.32142857142857,0.17226890756303,0.25,0.28361344537815,0.13445378151261,0.23739495798319,0.1155462184874,12.193277310924,999
rear-left (3).jpg,0.1078431372549,0.088235294117647,0.083333333333334,0.22058823529412,0.33986928104575,0.34967320261438,0.61274509803922,0.83660130718954,0.61111111111111,1,0.97222222222222,0.58169934640523,0.85947712418301,0.79575163398693,0.41830065359477,0.45098039215686,0.21732026143791,0.071895424836602,0.20915032679739,0.1437908496732,0.044117647058824,0.15686274509804,0.1764705882353,0.047385620915033,0.20424836601307,0.2156862745098,0,0.1078431372549,0.11437908496732,0.029411764705883,0.12091503267974,0.034313725490196,10.222222222222,999
rear-left (4).jpg,0.1671388101983,0.11331444759207,0,0.09915014164306,0.11331444759207,0.031161473087819,0.09915014164306,0.11898016997167,0.0056657223796033,0.1671388101983,0.32294617563739,0.15014164305949,0.42209631728045,0.6685552407932,0.47875354107649,0.89235127478754,1,0.46742209631728,0.89235127478754,0.73087818696884,0.35127478753541,0.62606232294618,0.57790368271955,0.26628895184136,0.44192634560907,0.47308781869688,0.23796033994334,0.45325779036827,0.41076487252125,0.050991501416431,0.18413597733711,0.35127478753541,11.365439093484,999
rear-left.jpg,0.53515625,0.55859375,0.22265625,0.63671875,0.51953125,0.12109375,0.26953125,0.27734375,0,0.30078125,0.26171875,0.1015625,0.2890625,0.3671875,0.0546875,0.359375,0.53515625,0.2109375,0.52734375,0.703125,0.2734375,0.69140625,0.75,0.296875,0.796875,1,0.48828125,0.72265625,0.78125,0.25,0.8203125,0.44921875,14.171875,999
rear-right (2).jpg,0.30379746835443,0.24472573839662,0.054852320675105,0.43037974683544,0.63713080168776,0.46835443037975,1,0.86919831223629,0.51898734177215,0.60337552742616,0.60337552742616,0.37974683544304,0.67510548523207,0.54008438818565,0.29113924050633,0.37130801687764,0.27848101265823,0.054852320675105,0.32489451476793,0.35443037974683,0.054852320675105,0.31645569620253,0.27848101265823,0.042194092827004,0.25316455696202,0.21518987341772,0,0.29113924050633,0.20253164556962,0.059071729957806,0.31645569620253,0.17299578059072,11.206751054852,999
rear-right (3).jpg,0.13513513513514,0.12474012474013,0,0.0997920997921,0.11226611226611,0.01039501039501,0.15384615384615,0.14968814968815,0.047817047817048,0.23284823284823,0.29313929313929,0.17463617463617,0.57172557172557,0.56964656964657,0.36798336798337,0.76299376299376,1,0.71933471933472,0.995841995842,0.76091476091476,0.41580041580042,0.58419958419958,0.43035343035343,0.26403326403326,0.34719334719335,0.45738045738046,0.17255717255717,0.26195426195426,0.23492723492724,0.1039501039501,0.074844074844075,0.03950103950104,10.669438669439,999
rear-right (4).jpg,0.51575931232092,0.23209169054441,0.04297994269341,0.15759312320917,0.13467048710602,0.094555873925502,0.15186246418338,0.20630372492837,0,0.20343839541547,0.27220630372493,0.15472779369628,0.36962750716332,0.55587392550143,0.38681948424069,0.61318051575931,0.55300859598854,0.42120343839542,0.73638968481375,1,0.59885386819484,0.68194842406877,0.52722063037249,0.36676217765043,0.70200573065903,0.67621776504298,0.38968481375358,0.57879656160459,0.7134670487106,0.41833810888252,0.64756446991404,0.31805157593123,13.421203438395,999
rear-right.jpg,0.81375358166189,0.70200573065903,0.33810888252149,0.52722063037249,0.2406876790831,0.28939828080229,0.3810888252149,0.26934097421204,0.19484240687679,0.5243553008596,1,0.5730659025788,0.47277936962751,0.36962750716332,0,0.24641833810888,0.2406876790831,0.031518624641834,0.29226361031519,0.189111747851,0.12320916905444,0.39541547277937,0.44699140401146,0.24355300859599,0.51002865329513,0.45845272206304,0.097421203438396,0.34383954154728,0.35243553008596,0.10601719197708,0.47277936962751,0.43266475644699,11.679083094556,999
registration-plate (2).jpg,0.47368421052631,0.42936288088642,0.13573407202216,0.29639889196676,0.22714681440443,0.14681440443213,0.1994459833795,0.22714681440443,0.085872576177285,0.26592797783933,0.39058171745152,0.28254847645429,0.6398891966759,1,0.52631578947368,0.2382271468144,0.18836565096953,0,0.16620498614958,0.23545706371191,0.074792243767313,0.26315789473684,0.26869806094183,0.11634349030471,0.33518005540166,0.18836565096953,0.088642659279778,0.33795013850415,0.25207756232687,0.15512465373961,0.398891966759,0.3185595567867,8.9529085872576,999
registration-plate (3).jpg,0.032362459546926,0.027508090614887,0.0064724919093852,0.053398058252427,0.21521035598706,0.40291262135922,0.36084142394822,0.66990291262136,0.4546925566343,0.32200647249191,0.24595469255664,0.18446601941748,0.21197411003236,0.31229773462783,0.32038834951456,0.64401294498382,0.98220064724919,1,0.93042071197411,0.5,0.23624595469256,0.40776699029126,0.35436893203884,0.18932038834952,0.2378640776699,0.20064724919094,0.084142394822007,0.11488673139159,0.067961165048544,0.016181229773463,0.019417475728155,0,9.8058252427185,999
registration-plate (4).jpg,0.18307086614173,0.094488188976378,0,0.094488188976378,0.10433070866142,0.10236220472441,0.39370078740157,0.7007874015748,0.48031496062992,0.65748031496063,0.8740157480315,0.81299212598425,1,0.63385826771654,0.27362204724409,0.42322834645669,0.38188976377953,0.16141732283465,0.40157480314961,0.39370078740157,0.18503937007874,0.3996062992126,0.38976377952756,0.20669291338583,0.30905511811024,0.34842519685039,0.20669291338583,0.35826771653543,0.3503937007874,0.16338582677165,0.38582677165354,0.12007874015748,11.590551181102,999
registration-plate (5).jpg,0.78,1,0.71666666666667,0.74,0.42666666666667,0.16333333333333,0.27,0.32666666666667,0.11333333333333,0.21333333333333,0.06,0,0.11333333333333,0.28,0.09,0.44666666666667,0.67,0.40333333333333,0.7,0.66666666666667,0.46666666666667,0.54,0.78,0.52333333333333,0.81666666666667,0.63666666666667,0.30666666666667,0.46666666666667,0.56,0.29333333333333,0.62,0.57,14.76,999
registration-plate.jpg,0.28620689655173,0.30344827586207,0,1,0.82068965517241,0.30689655172414,0.63448275862069,0.57931034482759,0.13103448275862,0.28620689655173,0.41034482758621,0.1,0.32758620689655,0.46551724137931,0.20689655172414,0.42413793103448,0.40689655172414,0.2448275862069,0.51379310344828,0.50344827586207,0.2448275862069,0.60344827586207,0.5551724137931,0.19655172413793,0.43448275862069,0.41034482758621,0.037931034482759,0.41724137931035,0.38620689655173,0.17241379310345,0.61724137931035,0.37241379310345,12.4,999
suncorp.1.jpg,0.13142857142857,0.008,0.008,0.012571428571429,0.020571428571428,0.0034285714285714,0.0034285714285714,0.010285714285714,0,0.0022857142857143,0.0045714285714285,0.010285714285714,0.018285714285714,0.044571428571428,0.030857142857143,0.041142857142857,0.059428571428571,0.028571428571428,0.038857142857143,0.045714285714285,0.045714285714285,0.070857142857142,0.052571428571428,0.056,0.077714285714285,0.077714285714285,0.067428571428571,0.11771428571429,0.17942857142857,0.20114285714286,0.58971428571428,1,3.0582857142857,999
suncorp.jpg,0.13172966781214,0.0080183276059564,0.0080183276059564,0.012600229095074,0.020618556701031,0.0034364261168385,0.0034364261168385,0.010309278350515,0,0.002290950744559,0.004581901489118,0.0091638029782359,0.019473081328751,0.0446735395189,0.030927835051546,0.041237113402062,0.057273768613974,0.030927835051546,0.040091638029782,0.043528064146621,0.046964490263459,0.071019473081328,0.052691867124857,0.054982817869416,0.079037800687285,0.080183276059564,0.06643757159221,0.11683848797251,0.18213058419244,0.20389461626575,0.58877434135166,1,3.0652920962199,999
vero.jpg,0.38855054811206,0.034104750304506,0.010962241169306,0.020706455542022,0.0085261875761266,0,0.020706455542022,0.0097442143727161,0.0073081607795371,0.013398294762485,0.0097442143727161,0.0073081607795371,0.02436053593179,0.040194884287454,0.013398294762485,0.028014616321559,0.032886723507917,0.017052375152253,0.026796589524969,0.029232643118148,0.017052375152253,0.056029232643118,0.077953714981729,0.068209500609013,0.1388550548112,0.18757612667479,0.14007308160779,0.26918392204628,0.39951278928136,0.31668696711327,1,0.97076735688185,4.3848964677223,999
wp-towing.jpg,1,0.044047619047619,0.0071428571428571,0.046428571428571,0.079761904761904,0.039285714285714,0.12023809523809,0.17261904761905,0.17619047619047,0.72142857142856,0.4297619047619,0.094047619047618,0.10952380952381,0.057142857142857,0,0.029761904761904,0.042857142857142,0.0071428571428571,0.035714285714285,0.05595238095238,0.029761904761904,0.069047619047618,0.074999999999999,0.041666666666666,0.088095238095237,0.12738095238095,0.095238095238094,0.2,0.30952380952381,0.34642857142857,0.88333333333332,0.92738095238094,6.4619047619047,999
